,Year,State,Source,Gen MWh
38632,2012,OR,Hydroelectric Conventional,39410178
38633,2012,OR,Natural Gas,11624688
38634,2012,OR,Other,50359
38635,2012,OR,Petroleum,5925
38636,2012,OR,Solar Thermal and Photovoltaic,6412
38637,2012,OR,Other Biomass,231587
38638,2012,OR,Wind,6343484
38639,2012,OR,Wood and Wood Derived Fuels,600112
38670,2012,PA,Total,223419715
38671,2012,PA,Coal,87148205
38672,2012,PA,Pumped Storage,-443367
38673,2012,PA,Hydroelectric Conventional,2241920
38674,2012,PA,Natural Gas,53062199
38675,2012,PA,Nuclear,75174408
38676,2012,PA,Other Gases,597968
38677,2012,PA,Other,895872
38678,2012,PA,Petroleum,283393
38679,2012,PA,Solar Thermal and Photovoltaic,32147
38680,2012,PA,Other Biomass,1764728
38681,2012,PA,Wind,2128658
38682,2012,PA,Wood and Wood Derived Fuels,533585
38722,2012,RI,Total,8309036
38723,2012,RI,Hydroelectric Conventional,4266
38724,2012,RI,Natural Gas,8185001
38725,2012,RI,Petroleum,17874
38726,2012,RI,Other Biomass,100515
38727,2012,RI,Wind,1380
38739,2012,SC,Total,96755682
38740,2012,SC,Coal,28396145
38741,2012,SC,Pumped Storage,-896033
38742,2012,SC,Hydroelectric Conventional,1420272
38743,2012,SC,Natural Gas,14331879
38744,2012,SC,Nuclear,51145302
38745,2012,SC,Other,106246
38746,2012,SC,Petroleum,108399
38747,2012,SC,Other Biomass,202520
38748,2012,SC,Wood and Wood Derived Fuels,1940953
38781,2012,SD,Total,11473397
38782,2012,SD,Coal,2918756
38783,2012,SD,Hydroelectric Conventional,5980965
38784,2012,SD,Natural Gas,214101
38785,2012,SD,Other,0
38786,2012,SD,Petroleum,5718
38787,2012,SD,Other Biomass,0
38788,2012,SD,Wind,2353857
38802,2012,TN,Total,77724264
38803,2012,TN,Coal,35419309
38804,2012,TN,Pumped Storage,-162939
38805,2012,TN,Hydroelectric Conventional,8295660
38806,2012,TN,Natural Gas,8075160
38807,2012,TN,Nuclear,25102101
38808,2012,TN,Other Gases,13486
38809,2012,TN,Other,550
38810,2012,TN,Petroleum,144480
38811,2012,TN,Solar Thermal and Photovoltaic,12183
38812,2012,TN,Other Biomass,62206
38813,2012,TN,Wind,47492
38814,2012,TN,Wood and Wood Derived Fuels,714577
38842,2012,TX,Total,429812510
38843,2012,TX,Coal,138088223
38844,2012,TX,Hydroelectric Conventional,584474
38845,2012,TX,Natural Gas,213901282
38846,2012,TX,Nuclear,38441017
38847,2012,TX,Other Gases,2998816
38848,2012,TX,Other,297797
38849,2012,TX,Petroleum,1484204
38850,2012,TX,Solar Thermal and Photovoltaic,118265
38851,2012,TX,Other Biomass,700275
38852,2012,TX,Wind,32214173
38853,2012,TX,Wood and Wood Derived Fuels,983984
38960,2012,UT,Total,39402961
38961,2012,UT,Coal,30799120
38962,2012,UT,Geothermal,334638
38963,2012,UT,Hydroelectric Conventional,747786
38964,2012,UT,Natural Gas,6579604
38965,2012,UT,Other Gases,3931
38966,2012,UT,Other,133008
38967,2012,UT,Petroleum,39787
38968,2012,UT,Solar Thermal and Photovoltaic,1619
38969,2012,UT,Other Biomass,59556
38970,2012,UT,Wind,703911
38999,2012,VA,Total,70739235
39000,2012,VA,Coal,14180795
39001,2012,VA,Pumped Storage,-1365574
39002,2012,VA,Hydroelectric Conventional,1043774
39003,2012,VA,Natural Gas,25037749
39004,2012,VA,Nuclear,28723390
39005,2012,VA,Other,396689
39006,2012,VA,Petroleum,363968
39007,2012,VA,Other Biomass,922654
39008,2012,VA,Wood and Wood Derived Fuels,1435790
39043,2012,VT,Total,6611786
39044,2012,VT,Hydroelectric Conventional,1151321
39045,2012,VT,Natural Gas,2539
39046,2012,VT,Nuclear,4989338
39047,2012,VT,Petroleum,3420
39048,2012,VT,Solar Thermal and Photovoltaic,5064
39049,2012,VT,Other Biomass,25646
39050,2012,VT,Wind,106897
39051,2012,VT,Wood and Wood Derived Fuels,327561
39070,2012,WA,Total,116835473
39071,2012,WA,Coal,3762957
39072,2012,WA,Pumped Storage,43551
39073,2012,WA,Hydroelectric Conventional,89464355
39074,2012,WA,Natural Gas,5437593
39075,2012,WA,Nuclear,9333709
39076,2012,WA,Other Gases,405337
39077,2012,WA,Other,146910
39078,2012,WA,Petroleum,26713
39079,2012,WA,Solar Thermal and Photovoltaic,794
39080,2012,WA,Other Biomass,238989
39081,2012,WA,Wind,6599766
39082,2012,WA,Wood and Wood Derived Fuels,1374801
39117,2012,WI,Total,63750938
39118,2012,WI,Coal,32758435
39119,2012,WI,Hydroelectric Conventional,1530263
39120,2012,WI,Natural Gas,11542007
39121,2012,WI,Nuclear,14299595
39122,2012,WI,Other,79892
39123,2012,WI,Petroleum,317568
39124,2012,WI,Other Biomass,516726
39125,2012,WI,Wind,1557578
39126,2012,WI,Wood and Wood Derived Fuels,1148874
39166,2012,WV,Total,73413405
39167,2012,WV,Coal,70267429
39168,2012,WV,Hydroelectric Conventional,1431440
39169,2012,WV,Natural Gas,242894
39170,2012,WV,Other Gases,31631
39171,2012,WV,Other,0
39172,2012,WV,Petroleum,143448
39173,2012,WV,Other Biomass,10540
39174,2012,WV,Wind,1286024
39175,2012,WV,Wood and Wood Derived Fuels,-1
39201,2012,WY,Total,49588606
39202,2012,WY,Coal,43411766
39203,2012,WY,Hydroelectric Conventional,893470
39204,2012,WY,Natural Gas,512915
39205,2012,WY,Other Gases,282499
39206,2012,WY,Other,66996
39207,2012,WY,Petroleum,51854
39208,2012,WY,Wind,4369107
39226,2013,AK,Total,6496821
39227,2013,AK,Coal,624620
39228,2013,AK,Hydroelectric Conventional,1435479
39229,2013,AK,Natural Gas,3421005
39230,2013,AK,Other,-257
39231,2013,AK,Other Biomass,52031
39232,2013,AK,Petroleum,818652
39233,2013,AK,Wind,145289
39234,2013,AK,Wood and Wood Derived Fuels,0
39259,2013,AL,Total,150572923
39260,2013,AL,Coal,47050483
39261,2013,AL,Hydroelectric Conventional,12899178
39262,2013,AL,Natural Gas,46586385
39263,2013,AL,Nuclear,40816135
39264,2013,AL,Other,3296
39265,2013,AL,Other Biomass,21190
39266,2013,AL,Other Gases,267735
39267,2013,AL,Petroleum,74130
39268,2013,AL,Wood and Wood Derived Fuels,2854388
39291,2013,AR,Total,60322492
39292,2013,AR,Coal,31889234
39293,2013,AR,Hydroelectric Conventional,2654740
39294,2013,AR,Natural Gas,12139377
39295,2013,AR,Nuclear,11945257
39296,2013,AR,Other,20564
39297,2013,AR,Other Biomass,105218
39298,2013,AR,Petroleum,41686
39299,2013,AR,Pumped Storage,30818
39300,2013,AR,Wood and Wood Derived Fuels,1495594
39327,2013,AZ,Total,113325986
39328,2013,AZ,Coal,43492375
39329,2013,AZ,Hydroelectric Conventional,5914658
39330,2013,AZ,Natural Gas,29684631
39331,2013,AZ,Nuclear,31431080
39332,2013,AZ,Other,3361
39333,2013,AZ,Other Biomass,69133
39334,2013,AZ,Petroleum,42964
39335,2013,AZ,Pumped Storage,24271
39336,2013,AZ,Solar Thermal and Photovoltaic,2111438
39337,2013,AZ,Wind,449764
39338,2013,AZ,Wood and Wood Derived Fuels,102307
39363,2013,CA,Total,200077114
39364,2013,CA,Coal,823170
39365,2013,CA,Geothermal,12306571
39366,2013,CA,Hydroelectric Conventional,23754599
39367,2013,CA,Natural Gas,119522859
39368,2013,CA,Nuclear,17911943
39369,2013,CA,Other,816044
39370,2013,CA,Other Biomass,2843202
39371,2013,CA,Other Gases,1405720
39372,2013,CA,Petroleum,68854
39373,2013,CA,Pumped Storage,196290
39374,2013,CA,Solar Thermal and Photovoltaic,3813724
39375,2013,CA,Wind,12822060
39376,2013,CA,Wood and Wood Derived Fuels,3792073
39426,2013,CO,Total,52937435
39427,2013,CO,Coal,33703436
39428,2013,CO,Hydroelectric Conventional,1212872
39429,2013,CO,Natural Gas,10708804
39430,2013,CO,Other,46180
39431,2013,CO,Other Biomass,81121
39432,2013,CO,Petroleum,10192
39433,2013,CO,Pumped Storage,-280433
39434,2013,CO,Solar Thermal and Photovoltaic,248452
39435,2013,CO,Wind,7203720
39436,2013,CO,Wood and Wood Derived Fuels,3089
39471,2013,CT,Total,35610789
39472,2013,CT,Coal,680652
39473,2013,CT,Hydroelectric Conventional,401928
39474,2013,CT,Natural Gas,15780297
39475,2013,CT,Nuclear,17079582
39476,2013,CT,Other,711238
39477,2013,CT,Other Biomass,647801
39478,2013,CT,Petroleum,306052
39479,2013,CT,Pumped Storage,-1051
39480,2013,CT,Solar Thermal and Photovoltaic,0
39481,2013,CT,Wood and Wood Derived Fuels,4288
39510,2013,DC,Total,65852
39511,2013,DC,Natural Gas,65852
39512,2013,DC,Petroleum,0
39516,2013,DE,Total,7760861
39517,2013,DE,Coal,1544720
39518,2013,DE,Natural Gas,5931287
39519,2013,DE,Other Biomass,57347
39520,2013,DE,Other Gases,155408
39521,2013,DE,Petroleum,22912
39522,2013,DE,Solar Thermal and Photovoltaic,44727
39523,2013,DE,Wind,4458
39545,2013,FL,Total,222398923
39546,2013,FL,Coal,46342554
39547,2013,FL,Hydroelectric Conventional,254214
39548,2013,FL,Natural Gas,138966368
39549,2013,FL,Nuclear,26525855
39550,2013,FL,Other,3086048
39551,2013,FL,Other Biomass,2309441
39552,2013,FL,Other Gases,4671
39553,2013,FL,Petroleum,2560466
39554,2013,FL,Solar Thermal and Photovoltaic,209902
39555,2013,FL,Wood and Wood Derived Fuels,2139402
39592,2013,GA,Total,120953734
39593,2013,GA,Coal,40232866
39594,2013,GA,Hydroelectric Conventional,3713590
39595,2013,GA,Natural Gas,40329847
39596,2013,GA,Nuclear,32902781
39597,2013,GA,Other,87834
39598,2013,GA,Other Biomass,415238
39599,2013,GA,Petroleum,274937
39600,2013,GA,Pumped Storage,-427301
39601,2013,GA,Solar Thermal and Photovoltaic,14497
39602,2013,GA,Wood and Wood Derived Fuels,3409442
39634,2013,HI,Total,10267052
39635,2013,HI,Coal,1403753
39636,2013,HI,Geothermal,274841
39637,2013,HI,Hydroelectric Conventional,78294
39638,2013,HI,Other,393927
39639,2013,HI,Other Biomass,329364
39640,2013,HI,Other Gases,41329
39641,2013,HI,Petroleum,7222765
39642,2013,HI,Solar Thermal and Photovoltaic,19465
39643,2013,HI,Wind,503310
39671,2013,IA,Total,56670756
39672,2013,IA,Coal,33302345
39673,2013,IA,Hydroelectric Conventional,749122
39674,2013,IA,Natural Gas,1430011
39675,2013,IA,Nuclear,5320785
39676,2013,IA,Other,0
39677,2013,IA,Other Biomass,158630
39678,2013,IA,Petroleum,141456
39679,2013,IA,Wind,15568406
39680,2013,IA,Wood and Wood Derived Fuels,0
39711,2013,ID,Total,15186128
39712,2013,ID,Coal,91618
39713,2013,ID,Geothermal,39683
39714,2013,ID,Hydroelectric Conventional,8473450
39715,2013,ID,Natural Gas,3391909
39716,2013,ID,Other,77058
39717,2013,ID,Other Biomass,198415
39718,2013,ID,Petroleum,38
39719,2013,ID,Wind,2460131
39720,2013,ID,Wood and Wood Derived Fuels,453824
39744,2013,IL,Total,203004919
39745,2013,IL,Coal,87927139
39746,2013,IL,Hydroelectric Conventional,120295
39747,2013,IL,Natural Gas,6827685
39748,2013,IL,Nuclear,97131436
39749,2013,IL,Other,284644
39750,2013,IL,Other Biomass,607986
39751,2013,IL,Other Gases,355950
39752,2013,IL,Petroleum,72432
39753,2013,IL,Solar Thermal and Photovoltaic,52120
39754,2013,IL,Wind,9625229
39755,2013,IL,Wood and Wood Derived Fuels,0
39790,2013,IN,Total,110403477
39791,2013,IN,Coal,92671941
39792,2013,IN,Hydroelectric Conventional,386928
39793,2013,IN,Natural Gas,9032236
39794,2013,IN,Other,442464
39795,2013,IN,Other Biomass,376302
39796,2013,IN,Other Gases,2409661
39797,2013,IN,Petroleum,1572309
39798,2013,IN,Solar Thermal and Photovoltaic,30540
39799,2013,IN,Wind,3481093
39800,2013,IN,Wood and Wood Derived Fuels,0
39834,2013,KS,Total,48472581
39835,2013,KS,Coal,29767262
39836,2013,KS,Hydroelectric Conventional,14518
39837,2013,KS,Natural Gas,1980178
39838,2013,KS,Nuclear,7168301
39839,2013,KS,Other,0
39840,2013,KS,Other Biomass,58002
39841,2013,KS,Petroleum,51123
39842,2013,KS,Wind,9433196
39857,2013,KY,Total,89741021
39858,2013,KY,Coal,83303260
39859,2013,KY,Hydroelectric Conventional,3275214
39860,2013,KY,Natural Gas,1418346
39861,2013,KY,Other,8584
39862,2013,KY,Other Biomass,98492
39863,2013,KY,Petroleum,1408935
39864,2013,KY,Wood and Wood Derived Fuels,228188
39880,2013,LA,Total,102010176
39881,2013,LA,Coal,20843712
39882,2013,LA,Hydroelectric Conventional,1044561
39883,2013,LA,Natural Gas,52510174
39884,2013,LA,Nuclear,16954394
39885,2013,LA,Other,679253
39886,2013,LA,Other Biomass,82346
39887,2013,LA,Other Gases,2246280
39888,2013,LA,Petroleum,4945198
39889,2013,LA,Wood and Wood Derived Fuels,2704256
39914,2013,MA,Total,32885020
39915,2013,MA,Coal,3959229
39916,2013,MA,Hydroelectric Conventional,991504
39917,2013,MA,Natural Gas,21256887
39918,2013,MA,Nuclear,4330643
39919,2013,MA,Other,875925
39920,2013,MA,Other Biomass,1060540
39921,2013,MA,Petroleum,390311
39922,2013,MA,Pumped Storage,-367906
39923,2013,MA,Solar Thermal and Photovoltaic,106457
39924,2013,MA,Wind,204897
39925,2013,MA,Wood and Wood Derived Fuels,76530
39960,2013,MD,Total,35850812
39961,2013,MD,Coal,15538469
39962,2013,MD,Hydroelectric Conventional,1727020
39963,2013,MD,Natural Gas,2887589
39964,2013,MD,Nuclear,14264305
39965,2013,MD,Other,302711
39966,2013,MD,Other Biomass,413220
39967,2013,MD,Petroleum,189553
39968,2013,MD,Solar Thermal and Photovoltaic,63485
39969,2013,MD,Wind,321670
39970,2013,MD,Wood and Wood Derived Fuels,142788
40005,2013,ME,Total,14030037
40006,2013,ME,Coal,62751
40007,2013,ME,Hydroelectric Conventional,3560454
40008,2013,ME,Natural Gas,4873388
40009,2013,ME,Other,400951
40010,2013,ME,Other Biomass,220334
40011,2013,ME,Petroleum,239127
40012,2013,ME,Wind,1047670
40013,2013,ME,Wood and Wood Derived Fuels,3625359
40044,2013,MI,Total,105417800
40045,2013,MI,Coal,56291452
40046,2013,MI,Hydroelectric Conventional,1419049
40047,2013,MI,Natural Gas,12341391
40048,2013,MI,Nuclear,28920823
40049,2013,MI,Other,312375
40050,2013,MI,Other Biomass,987687
40051,2013,MI,Other Gases,956664
40052,2013,MI,Petroleum,532481
40053,2013,MI,Pumped Storage,-870822
40054,2013,MI,Wind,2799624
40055,2013,MI,Wood and Wood Derived Fuels,1727072
40100,2013,MN,Total,51296987
40101,2013,MN,Coal,23517798
40102,2013,MN,Hydroelectric Conventional,511112
40103,2013,MN,Natural Gas,6301053
40104,2013,MN,Nuclear,10707717
40105,2013,MN,Other,360852
40106,2013,MN,Other Biomass,574245
40107,2013,MN,Petroleum,27167
40108,2013,MN,Solar Thermal and Photovoltaic,2706
40109,2013,MN,Wind,8258750
40110,2013,MN,Wood and Wood Derived Fuels,1035584
40150,2013,MO,Total,91626592
40151,2013,MO,Coal,76104817
40152,2013,MO,Hydroelectric Conventional,1136427
40153,2013,MO,Natural Gas,4399627
40154,2013,MO,Nuclear,8367103
40155,2013,MO,Other,16190
40156,2013,MO,Other Biomass,66336
40157,2013,MO,Petroleum,65475
40158,2013,MO,Pumped Storage,296075
40159,2013,MO,Wind,1166862
40160,2013,MO,Wood and Wood Derived Fuels,7678
40192,2013,MS,Total,52810263
40193,2013,MS,Coal,8701295
40194,2013,MS,Natural Gas,31776888
40195,2013,MS,Nuclear,10864509
40196,2013,MS,Other,5202
40197,2013,MS,Other Biomass,15173
40198,2013,MS,Petroleum,13982
40199,2013,MS,Wood and Wood Derived Fuels,1433213
40222,2013,MT,Total,27687326
40223,2013,MT,Coal,14880295
40224,2013,MT,Hydroelectric Conventional,9638259
40225,2013,MT,Natural Gas,614231
40226,2013,MT,Other,332460
40227,2013,MT,Other Gases,16
40228,2013,MT,Petroleum,462302
40229,2013,MT,Wind,1754644
40230,2013,MT,Wood and Wood Derived Fuels,5117
40253,2013,NC,Total,125936293
40254,2013,NC,Coal,47072209
40255,2013,NC,Hydroelectric Conventional,6900532
40256,2013,NC,Natural Gas,27982509
40257,2013,NC,Nuclear,40241737
40258,2013,NC,Other,566884
40259,2013,NC,Other Biomass,410294
40260,2013,NC,Petroleum,217570
40261,2013,NC,Pumped Storage,0
40262,2013,NC,Solar Thermal and Photovoltaic,344662
40263,2013,NC,Wood and Wood Derived Fuels,2199893
40303,2013,ND,Total,35021672
40304,2013,ND,Coal,27477822
40305,2013,ND,Hydroelectric Conventional,1852421
40306,2013,ND,Natural Gas,54194
40307,2013,ND,Other,38053
40308,2013,ND,Other Biomass,5481
40309,2013,ND,Other Gases,41609
40310,2013,ND,Petroleum,33133
40311,2013,ND,Wind,5518958
40330,2013,NE,Total,37104627
40331,2013,NE,Coal,26767101
40332,2013,NE,Hydroelectric Conventional,1123915
40333,2013,NE,Natural Gas,436645
40334,2013,NE,Nuclear,6865367
40335,2013,NE,Other,0
40336,2013,NE,Other Biomass,67278
40337,2013,NE,Petroleum,42560
40338,2013,NE,Wind,1801759
40339,2013,NE,Wood and Wood Derived Fuels,0
40359,2013,NH,Total,19778520
40360,2013,NH,Coal,1463531
40361,2013,NH,Hydroelectric Conventional,1427198
40362,2013,NH,Natural Gas,4100172
40363,2013,NH,Nuclear,10926725
40364,2013,NH,Other,60978
40365,2013,NH,Other Biomass,137286
40366,2013,NH,Petroleum,104512
40367,2013,NH,Wind,389184
40368,2013,NH,Wood and Wood Derived Fuels,1168932
40393,2013,NJ,Total,64750941
40394,2013,NJ,Coal,2021618
40395,2013,NJ,Hydroelectric Conventional,18274
40396,2013,NJ,Natural Gas,27076530
40397,2013,NJ,Nuclear,33379688
40398,2013,NJ,Other,625083
40399,2013,NJ,Other Biomass,998832
40400,2013,NJ,Other Gases,223164
40401,2013,NJ,Petroleum,161598
40402,2013,NJ,Pumped Storage,-202133
40403,2013,NJ,Solar Thermal and Photovoltaic,437408
40404,2013,NJ,Wind,10877
40439,2013,NM,Total,35870965
40440,2013,NM,Coal,24145270
40441,2013,NM,Geothermal,69
40442,2013,NM,Hydroelectric Conventional,91838
40443,2013,NM,Natural Gas,8975243
40444,2013,NM,Other,716
40445,2013,NM,Other Biomass,18518
40446,2013,NM,Petroleum,57847
40447,2013,NM,Solar Thermal and Photovoltaic,388041
40448,2013,NM,Wind,2193421
40471,2013,NV,Total,36443873
40472,2013,NV,Coal,5254553
40473,2013,NV,Geothermal,2669953
40474,2013,NV,Hydroelectric Conventional,2681943
40475,2013,NV,Natural Gas,24766633
40476,2013,NV,Other,25388
40477,2013,NV,Other Biomass,24277
40478,2013,NV,Other Gases,6304
40479,2013,NV,Petroleum,18890
40480,2013,NV,Solar Thermal and Photovoltaic,745382
40481,2013,NV,Wind,250549
40482,2013,NV,Wood and Wood Derived Fuels,0
40509,2013,NY,Total,136116829
40510,2013,NY,Coal,4697104
40511,2013,NY,Hydroelectric Conventional,24973289
40512,2013,NY,Natural Gas,54354386
40513,2013,NY,Nuclear,44755606
40514,2013,NY,Other,883827
40515,2013,NY,Other Biomass,1674041
40516,2013,NY,Petroleum,1007373
40517,2013,NY,Pumped Storage,-442868
40518,2013,NY,Solar Thermal and Photovoltaic,67017
40519,2013,NY,Wind,3539498
40520,2013,NY,Wood and Wood Derived Fuels,607554
40561,2013,OH,Total,137284188
40562,2013,OH,Coal,94563884
40563,2013,OH,Hydroelectric Conventional,549238
40564,2013,OH,Natural Gas,21694211
40565,2013,OH,Nuclear,16121250
40566,2013,OH,Other,7623
40567,2013,OH,Other Biomass,474466
40568,2013,OH,Other Gases,952833
40569,2013,OH,Petroleum,1385887
40570,2013,OH,Solar Thermal and Photovoltaic,46309
40571,2013,OH,Wind,1145900
40572,2013,OH,Wood and Wood Derived Fuels,342582
40611,2013,OK,Total,73673680
40612,2013,OK,Coal,29999448
40613,2013,OK,Hydroelectric Conventional,2178078
40614,2013,OK,Natural Gas,30055997
40615,2013,OK,Other,1997
40616,2013,OK,Other Biomass,125597
40617,2013,OK,Petroleum,10211
40618,2013,OK,Pumped Storage,-78457
40619,2013,OK,Wind,11162493
40620,2013,OK,Wood and Wood Derived Fuels,218313
40646,2013,OR,Total,59895514
40647,2013,OR,Coal,3758995
40648,2013,OR,Geothermal,164649
40649,2013,OR,Hydroelectric Conventional,33097667
40650,2013,OR,Natural Gas,14363040
40651,2013,OR,Other,34745
40652,2013,OR,Other Biomass,293888
40653,2013,OR,Petroleum,6151
40654,2013,OR,Solar Thermal and Photovoltaic,20493
40655,2013,OR,Wind,7455702
40656,2013,OR,Wood and Wood Derived Fuels,700182
40687,2013,PA,Total,226785630
40688,2013,PA,Coal,88443208
40689,2013,PA,Hydroelectric Conventional,2524673
40690,2013,PA,Natural Gas,49937702
40691,2013,PA,Nuclear,78714031
40692,2013,PA,Other,840579
40693,2013,PA,Other Biomass,1846840
40694,2013,PA,Other Gases,650147
40695,2013,PA,Petroleum,460072
40696,2013,PA,Pumped Storage,-538770
40697,2013,PA,Solar Thermal and Photovoltaic,63105
40698,2013,PA,Wind,3352043
40699,2013,PA,Wood and Wood Derived Fuels,491997
40738,2013,RI,Total,6246806
40739,2013,RI,Hydroelectric Conventional,4447
40740,2013,RI,Natural Gas,6139090
40741,2013,RI,Other Biomass,48132
40742,2013,RI,Petroleum,50540
40743,2013,RI,Solar Thermal and Photovoltaic,2006
40744,2013,RI,Wind,2590
40757,2013,SC,Total,95249893
40758,2013,SC,Coal,24407147
40759,2013,SC,Hydroelectric Conventional,3160274
40760,2013,SC,Natural Gas,11834074
40761,2013,SC,Nuclear,54251968
40762,2013,SC,Other,62006
40763,2013,SC,Other Biomass,212896
40764,2013,SC,Petroleum,103346
40765,2013,SC,Pumped Storage,-794922
40766,2013,SC,Solar Thermal and Photovoltaic,115
40767,2013,SC,Wood and Wood Derived Fuels,2012987
40801,2013,SD,Total,10108886
40802,2013,SD,Coal,2849383
40803,2013,SD,Hydroelectric Conventional,4062609
40804,2013,SD,Natural Gas,502200
40805,2013,SD,Other,0
40806,2013,SD,Other Biomass,0
40807,2013,SD,Petroleum,6994
40808,2013,SD,Wind,2687699
40822,2013,TN,Total,79651619
40823,2013,TN,Coal,32485830
40824,2013,TN,Hydroelectric Conventional,12443283
40825,2013,TN,Natural Gas,5016698
40826,2013,TN,Nuclear,28493814
40827,2013,TN,Other,551
40828,2013,TN,Other Biomass,85033
40829,2013,TN,Other Gases,12768
40830,2013,TN,Petroleum,130496
40831,2013,TN,Pumped Storage,-42012
40832,2013,TN,Solar Thermal and Photovoltaic,20394
40833,2013,TN,Wind,46745
40834,2013,TN,Wood and Wood Derived Fuels,958016
40862,2013,TX,Total,433380165
40863,2013,TX,Coal,149404243
40864,2013,TX,Hydroelectric Conventional,480042
40865,2013,TX,Natural Gas,203798415
40866,2013,TX,Nuclear,38314996
40867,2013,TX,Other,272140
40868,2013,TX,Other Biomass,730229
40869,2013,TX,Other Gases,2399969
